verse,ar,en,timestamps
111:1, تَبَّتْ يَدَآ أَبِى لَهَبٍ وَتَبَّ,"May the hands of Abu Lahab be ruined, and ruined is he.",0:00.094
111:2,مَآ أَغْنَىٰ عَنْهُ مَالُهُۥ وَمَا كَسَبَ,His wealth will not avail him or that which he gained.,0:07.743
111:3,سَيَصْلَىٰ نَارًا ذَاتَ لَهَبٍ,He will [enter to] burn in a Fire of [blazing] flame,0:14.084
111:4,وَٱمْرَأَتُهُۥ حَمَّالَةَ ٱلْحَطَبِ,And his wife [as well] - the carrier of firewood.,0:18.861
111:5,فِى جِيدِهَا حَبْلٌ مِّن مَّسَدٍۭ,Around her neck is a rope of [twisted] fiber.,0:23.465
,,,0:29.407
