verse,ar,en,timestamps
37:91,فَرَاغَ إِلَى ءَالِهَتِهِمْ,Then he turned to their gods,0:00.000
,فَقَالَ أَلَا تَأْكُلُونَ,"and said, ""Do you not eat?",0:04.106
37:92,مَا لَكُمْ لَا تَنطِقُونَ,"What is [wrong] with you that you do not speak?"".","0:09.516,0:08.430"
37:93,فَرَاغَ عَلَيْهِمْ ضَرْبًا بِالْيَمِينِ,And he turned upon them a blow with [his] right hand.,0:15.638
,,,0:22.550
