Name	Start	Duration	Time Format	Type	Description
Marker 01	0:32.363	0:00.000	decimal	Cue	
Marker 02	0:36.760	0:00.000	decimal	Cue	
Marker 03	0:43.252	0:00.000	decimal	Cue	
Marker 04	0:46.467	0:00.000	decimal	Cue	
Marker 05	0:53.633	0:00.000	decimal	Cue	
Marker 06	0:59.692	0:00.000	decimal	Cue	
Marker 07	1:06.854	0:00.000	decimal	Cue	
CD Track 01	1:14.293	0:00.000	decimal	Track	
Marker 08	1:18.189	0:00.000	decimal	Cue	
Marker 09	1:24.133	0:00.000	decimal	Cue	
