verse,ar,en,timestamps
62:8,قُلْ إِنَّ ٱلْمَوْتَ ٱلَّذِى تَفِرُّونَ مِنْهُ,"Say, ""Indeed, the death from which you flee -",1:57.176
,فَإِنَّهُۥ مُلَـٰقِيكُمْ ۖ,"indeed, it will meet you.",2:01.373
,ثُمَّ تُرَدُّونَ إِلَىٰ عَـٰلِمِ ٱلْغَيْبِ وَٱلشَّهَـٰدَةِ,"Then you will be returned to the Knower of the unseen and the witnessed,",2:04.333
,فَيُنَبِّئُكُم بِمَا كُنتُمْ تَعْمَلُونَ,"and He will inform you about what you used to do.""",2:09.466
,,,2:14.882
