verse,ar,en,timestamps
19:1,كهيعص,"Kaf, Ha, Ya, 'Ayn, Sad.",0:00.175
19:2,ذِكْرُ رَحْمَتِ رَبِّكَ عَبْدَهُ زَكَرِيَّا,[This is] a mention of the mercy of your Lord to His servant Zechariah,0:10.660
19:3,إِذْ نَادَى رَبَّهُ نِدَاءً خَفِيًّا,"When he called to his Lord a private call [i.e., supplication].",0:15.505
19:4,قَالَ رَبِّ إِنِّى وَهَنَ الْعَظْمُ مِنِّى,"He said, ""My Lord, indeed my bones have weakened,",0:22.583
,وَاشْتَعَلَ الرَّأْسُ شَيْبًا,"and my head has filled with white,",0:27.253
,وَلَمْ أَكُن بِدُعَائِكَ رَبِّ شَقِيًّا,"and never have I been in my supplication to You, my Lord, unhappy [i.e., disappointed].",0:30.640
,,,0:37.144
