verse,ar,en,timestamps
21:87,وَذَا ٱلنُّونِ إِذ ذَّهَبَ مُغَـٰضِبًا,"And [mention] the man of the fish [i.e., Jonah], when he went off in anger",0:00.043
,فَظَنَّ أَن لَّن نَّقْدِرَ عَلَيْهِ,and thought that We would not decree [anything] upon him.,0:05.120
,فَنَادَىٰ فِى ٱلظُّلُمَـٰتِ,"And he called out within the darknesses,",0:12.853
,أَن لَّآ إِلَـٰهَ إِلَّآ أَنتَ سُبْحَـٰنَكَ,"""There is no deity except You; exalted are You.",0:15.400
,إِنِّى كُنتُ مِنَ ٱلظَّـٰلِمِينَ,"Indeed, I have been of the wrongdoers.""",0:21.813
21:88,فَٱسْتَجَبْنَا لَهُۥ وَنَجَّيْنَـٰهُ مِنَ ٱلْغَمِّ ۚ,So We responded to him and saved him from the distress.,0:27.920
,وَكَذَٰلِكَ نُـۨجِى ٱلْمُؤْمِنِينَ,And thus do We save the believers.,0:34.000
,,,0:41.165
