Name	Start	Duration	Time Format	Type	Description
Marker 01	0:00.090	0:00.000	decimal	Cue	
CD Track 01	0:04.626	0:00.000	decimal	Track	
CD Track 02	0:08.400	0:00.000	decimal	Track	
Marker 02	0:12.934	0:00.000	decimal	Cue	
