verse,ar,en,timestamps
4:82,أَفَلَا يَتَدَبَّرُونَ ٱلْقُرْءَانَ ۚ,Then do they not reflect upon the Qur'an?,0:00.090
,وَلَوْ كَانَ مِنْ عِندِ غَيْرِ ٱللَّهِ,"If it had been from [any] other than Allah,",0:04.626
,لَوَجَدُوا فِيهِ ٱخْتِلَـٰفًا كَثِيرًا,they would have found within it much contradiction.,0:08.400
,,,0:12.934
