verse,ar,en,timestamps
30:40,ٱللَّهُ ٱلَّذِى خَلَقَكُمْ,"Allah is the one who created you,",0:00.000
,ثُمَّ رَزَقَكُمْ,"then provided for you,",0:02.693
,ثُمَّ يُمِيتُكُمْ,"then will cause you to die,",0:05.240
,ثُمَّ يُحْيِيكُمْ ۖ,and then will give you life.,0:07.626
,هَلْ مِن شُرَكَآئِكُم,"Are there any of your ""partners""",0:10.120
,مَّن يَفْعَلُ مِن ذَٰلِكُم مِّن شَىْءٍ ۚ,who does anything of that?,0:13.426
,سُبْحَـٰنَهُۥ وَتَعَـٰلَىٰ عَمَّا يُشْرِكُونَ,Exalted is He and high above what they associate with Him.,0:18.600
,,,0:23.732
