Name	Start	Duration	Time Format	Type	Description
Marker 01	3:29.274	0:00.000	decimal	Cue	
CD Track 01	3:33.146	0:00.000	decimal	Track	
Marker 02	3:44.306	0:00.000	decimal	Cue	
Marker 03	3:52.673	0:00.000	decimal	Cue	
Marker 04	4:01.604	0:00.000	decimal	Cue	
Marker 05	4:08.892	0:00.000	decimal	Cue	
CD Track 04	4:20.360	0:00.000	decimal	Track	
Marker 06	4:28.868	0:00.000	decimal	Cue	
Marker 07	4:40.365	0:00.000	decimal	Cue	
