verse,ar,en,timestamps
55:35,يُرْسَلُ عَلَيْكُمَا شُوَاظٌ مِّن نَّارٍ,There will be sent upon you a flame of fire,0:00.603
,وَنُحَاسٌ فَلَا تَنتَصِرَانِ,"and smoke, and you will not defend yourselves.",0:07.653
55:36,فَبِأَىِّ ءَالَاءِ رَبِّكُمَا تُكَذِّبَانِ,So which of the favors of your Lord would you deny?,0:14.467
55:37,فَإِذَا انشَقَّتِ السَّمَاءُ,And when the heaven is split open,0:23.986
,فَكَانَتْ وَرْدَةً كَالدِّهَانِ,and becomes rose-colored like oil -,0:29.506
55:38,فَبِأَىِّ ءَالَاءِ رَبِّكُمَا تُكَذِّبَانِ,So which of the favors of your Lord would you deny? -,0:36.404
55:39,فَيَوْمَئِذٍ لَّا يُسَْٔلُ عَن ذَنبِهِ إِنسٌ وَلَا جَانٌّ,Then on that Day none will be asked about his sin among men or jinn.,0:46.370
,,,1:04.485
