Name	Start	Duration	Time Format	Type	Description
Marker 01	0:00.104	0:00.000	decimal	Cue	
Marker 02	0:03.554	0:00.000	decimal	Cue	
Marker 03	0:06.926	0:00.000	decimal	Cue	
Marker 04	0:11.906	0:00.000	decimal	Cue	
Marker 05	0:16.653	0:00.000	decimal	Cue	
Marker 06	0:21.133	0:00.000	decimal	Cue	
Marker 07	0:25.149	0:00.000	decimal	Cue	
Marker 08	0:27.704	0:00.000	decimal	Cue	
CD Track 04	0:32.733	0:00.000	decimal	Track	
Marker 09	0:36.672	0:00.000	decimal	Cue	
