Name	Start	Duration	Time Format	Type	Description
Marker 14	0:00.000	0:00.000	decimal	Cue	
Marker 01	0:02.959	0:00.000	decimal	Cue	
Marker 02	0:08.256	0:00.000	decimal	Cue	
Marker 04	0:12.820	0:00.000	decimal	Cue	
Marker 05	0:16.683	0:00.000	decimal	Cue	
Marker 07	0:22.257	0:00.000	decimal	Cue	
Marker 08	0:27.483	0:00.000	decimal	Cue	
Marker 09	0:30.856	0:00.000	decimal	Cue	
Marker 10	0:32.533	0:00.000	decimal	Cue	
Marker 11	0:36.950	0:00.000	decimal	Cue	
Marker 12	0:43.830	0:00.000	decimal	Cue	
Marker 13	0:48.987	0:00.000	decimal	Cue	
