verse,ar,en,timestamps
18:46,الْمَالُ وَالْبَنُونَ زِينَةُ الْحَيَوةِ الدُّنْيَا,Wealth and children are [but] adornment of the worldly life.,0:00.119
,الْمَالُ وَالْبَنُونَ زِينَةُ الْحَيَوةِ الدُّنْيَا,Wealth and children are [but] adornment of the worldly life.,0:08.946
,الْمَالُ وَالْبَنُونَ زِينَةُ الْحَيَوةِ الدُّنْيَا,Wealth and children are [but] adornment of the worldly life.,0:18.786
,وَالْبَقِيَتُ الصَّلِحَتُ خَيْرٌ عِندَ رَبِّكَ,But the enduring good deeds are better to your Lord,0:27.266
,ثَوَابًا وَخَيْرٌ أَمَلًا,for reward and better for [one's] hope.,0:34.800
,,,0:39.561
