Name	Start	Duration	Time Format	Type	Description
Marker 01	0:00.000	0:00.000	decimal	Cue	
Marker 02	0:05.326	0:00.000	decimal	Cue	
CD Track 02	0:10.213	0:00.000	decimal	Track	
CD Track 03	0:14.960	0:00.000	decimal	Track	
Marker 03	0:20.154	0:00.000	decimal	Cue	
Marker 04	0:25.695	0:00.000	decimal	Cue	
CD Track 04	0:30.493	0:00.000	decimal	Track	
Marker 05	0:34.057	0:00.000	decimal	Cue	
