Name	Start	Duration	Time Format	Type	Description
Marker 01	0:01.106	0:00.000	decimal	Cue	
CD Track 01	0:07.186	0:00.000	decimal	Track	
CD Track 03	0:13.533	0:00.000	decimal	Track	
CD Track 02	0:18.026	0:00.000	decimal	Track	
CD Track 04	0:24.466	0:00.000	decimal	Track	
CD Track 05	0:30.026	0:00.000	decimal	Track	
CD Track 06	0:32.826	0:00.000	decimal	Track	
CD Track 07	0:38.293	0:00.000	decimal	Track	
CD Track 08	0:45.600	0:00.000	decimal	Track	
Marker 02	0:50.165	0:00.000	decimal	Cue	
