verse,ar,en,timestamps
72:18,وَأَنَّ الْمَسَجِدَ لِلَّهِ,"And [He revealed] that the masjids are for Allah,",0:00.180
,وَأَنَّ الْمَسَجِدَ لِلَّهِ,"And [He revealed] that the masjids are for Allah,",0:07.506
,فَلَا تَدْعُوا مَعَ اللَّهِ أَحَدًا,so do not invoke with Allah anyone.,0:11.853
72:19,وَأَنَّهُ لَمَّا قَامَ عَبْدُ اللَّهِ يَدْعُوهُ,"And that when the Servant [i.e., Prophet] of Allah stood up supplicating Him,",0:18.607
,كَادُوا,they almost,0:26.773
,وَأَنَّهُ لَمَّا قَامَ عَبْدُ اللَّهِ يَدْعُوهُ,"And that when the Servant [i.e., Prophet] of Allah stood up supplicating Him,",0:28.213
,كَادُوا,they almost,0:36.546
,كَادُوا يَكُونُونَ عَلَيْهِ لِبَدًا ,"they almost became about him a compacted mass.""",0:38.160
,,,0:46.527
