verse,ar,en,timestamps
40:26,وَقَالَ فِرْعَوْنُ,"And Pharaoh said,",0:01.000
,ذَرُونِى أَقْتُلْ مُوسَى وَلْيَدْعُ رَبَّهُ,"""Let me kill Moses and let him call upon his Lord.",0:02.800
,إِنِّى أَخَافُ أَن يُبَدِّلَ دِينَكُمْ,"Indeed, I fear that he will change your religion",0:09.000
,أَوْ أَن يُظْهِرَ فِى الْأَرْضِ الْفَسَادَ,"or that he will cause corruption in the land.""",0:14.893
40:27,وَقَالَ مُوسَى,"But Moses said,",0:19.537
,إِنِّى عُذْتُ بِرَبِّى وَرَبِّكُم,"""Indeed, I have sought refuge in my Lord and your Lord",0:22.586
,إِنِّى عُذْتُ بِرَبِّى وَرَبِّكُم,"""Indeed, I have sought refuge in my Lord and your Lord",0:26.666
,مِّن كُلِّ مُتَكَبِّرٍ لَّا يُؤْمِنُ بِيَوْمِ الْحِسَابِ,"from every arrogant one who does not believe in the Day of Account.""",0:30.560
,,,0:36.121
