Name	Start	Duration	Time Format	Type	Description
Marker 01	0:01.000	0:00.000	decimal	Cue	
CD Track 08	0:02.800	0:00.000	decimal	Track	
CD Track 01	0:09.000	0:00.000	decimal	Track	
CD Track 02	0:14.893	0:00.000	decimal	Track	
Marker 04	0:19.537	0:00.000	decimal	Cue	
CD Track 03	0:22.586	0:00.000	decimal	Track	
CD Track 04	0:26.666	0:00.000	decimal	Track	
CD Track 05	0:30.560	0:00.000	decimal	Track	
Marker 05	0:36.121	0:00.000	decimal	Cue	
