verse,ar,en,timestamps
2:285,ءَامَنَ الرَّسُولُ بِمَا أُنزِلَ إِلَيْهِ مِن رَّبِّهِ,"The Messenger has believed in what was revealed to him from his Lord,",0:00.271
,وَالْمُؤْمِنُونَ,and [so have] the believers.,0:07.986
,كُلٌّ ءَامَنَ بِاللَّهِ وَمَلَئِكَتِهِ وَكُتُبِهِ,All of them have believed in Allah and His angels and His books,0:10.746
,وَرُسُلِهِ,"and His messengers,",0:17.400
,لَا نُفَرِّقُ بَيْنَ أَحَدٍ مِّن رُّسُلِهِ,"[saying], ""We make no distinction between any of His messengers.""",0:19.093
,وَقَالُوا سَمِعْنَا وَأَطَعْنَا,"And they say, ""We hear and we obey.",0:24.666
,غُفْرَانَكَ رَبَّنَا وَإِلَيْكَ الْمَصِيرُ,"[We seek] Your forgiveness, our Lord, and to You is the [final] destination.""",0:28.093
,,,0:33.550
