Name	Start	Duration	Time Format	Type	Description
Marker 01	0:00.067	0:00.000	decimal	Cue	
CD Track 01	0:09.066	0:00.000	decimal	Track	
CD Track 02	0:14.613	0:00.000	decimal	Track	
CD Track 03	0:18.173	0:00.000	decimal	Track	
Marker 03	0:25.251	0:00.000	decimal	Cue	
