Name	Start	Duration	Time Format	Type	Description
Marker 01	0:00.603	0:00.000	decimal	Cue	
CD Track 01	0:07.653	0:00.000	decimal	Track	
Marker 02	0:14.467	0:00.000	decimal	Cue	
Marker 04	0:23.986	0:00.000	decimal	Cue	
CD Track 02	0:29.506	0:00.000	decimal	Track	
Marker 06	0:36.404	0:00.000	decimal	Cue	
Marker 07	0:46.370	0:00.000	decimal	Cue	
Marker 08	1:04.485	0:00.000	decimal	Cue	
