Name	Start	Duration	Time Format	Type	Description
Marker 01	3:09.657	0:00.000	decimal	Cue	
CD Track 01	3:11.680	0:00.000	decimal	Track	
Marker 02	3:17.450	0:00.000	decimal	Cue	
Marker 03	3:22.341	0:00.000	decimal	Cue	
Marker 04	3:26.522	0:00.000	decimal	Cue	
Marker 05	3:30.480	0:00.000	decimal	Cue	
Marker 06	3:36.764	0:00.000	decimal	Cue	
Marker 07	3:40.127	0:00.000	decimal	Cue	
Marker 08	3:45.052	0:00.000	decimal	Cue	
Marker 09	3:48.000	0:00.000	decimal	Cue	
Marker 10	3:58.547	0:00.000	decimal	Cue	
Marker 11	4:02.614	0:00.000	decimal	Cue	
Marker 12	4:05.317	0:00.000	decimal	Cue	
Marker 13	4:09.133	0:00.000	decimal	Cue	
Marker 14	4:13.896	0:00.000	decimal	Cue	
Marker 15	4:21.313	0:00.000	decimal	Cue	
