verse,ar,en,timestamps
9:30,وَقَالَتِ ٱلْيَهُودُ عُزَيْرٌ ٱبْنُ ٱللَّهِ,"The Jews say, ""Ezra is the son of Allah"";",0:00.000
,وَقَالَتِ ٱلنَّصَـٰرَى ٱلْمَسِيحُ ٱبْنُ ٱللَّهِ ۖ,"and the Christians say, ""The Messiah is the son of Allah.""",0:08.573
,ذَٰلِكَ قَوْلُهُم بِأَفْوَٰهِهِمْ ۖ,That is their statement from their mouths;,0:16.520
,يُضَـٰهِـُٔونَ قَوْلَ ٱلَّذِينَ كَفَرُوا مِن قَبْلُ ۚ,they imitate the saying of those who disbelieved before [them].,0:22.400
,قَـٰتَلَهُمُ ٱللَّهُ ۚ,May Allah destroy them;,0:30.306
,قَـٰتَلَهُمُ ٱللَّهُ ۚ,May Allah destroy them;,0:35.840
,أَنَّىٰ يُؤْفَكُونَ,how are they deluded?,0:38.360
,,,0:44.094
