Name	Start	Duration	Time Format	Type	Description
Marker 17	0:11.578	0:00.000	decimal	Cue	
CD Track 01	0:18.266	0:00.000	decimal	Cue	
Marker 18	0:23.142	0:00.000	decimal	Cue	
Marker 19	0:31.004	0:00.000	decimal	Cue	
Marker 20	0:38.115	0:00.000	decimal	Cue	
Marker 22	0:47.089	0:00.000	decimal	Cue	
CD Track 03	0:52.146	0:00.000	decimal	Track	
Marker 23	0:57.976	0:00.000	decimal	Cue	
Marker 24	1:06.623	0:00.000	decimal	Cue	
CD Track 04	1:09.120	0:00.000	decimal	Track	
Marker 25	1:13.805	0:00.000	decimal	Cue	
CD Track 05	1:16.946	0:00.000	decimal	Track	
CD Track 06	1:23.573	0:00.000	decimal	Track	
CD Track 11	1:28.893	0:00.000	decimal	Track	
Marker 26	1:32.481	0:00.000	decimal	Cue	
CD Track 07	1:36.226	0:00.000	decimal	Track	
Marker 27	1:41.322	0:00.000	decimal	Cue	
CD Track 08	1:47.906	0:00.000	decimal	Track	
Marker 28	1:51.325	0:00.000	decimal	Cue	
CD Track 09	1:56.906	0:00.000	decimal	Track	
Marker 29	2:00.652	0:00.000	decimal	Cue	
Marker 30	2:11.536	0:00.000	decimal	Cue	
Marker 01	2:21.752	0:00.000	decimal	Cue	
Marker 02	2:25.813	0:00.000	decimal	Track	
Marker 03	2:31.611	0:00.000	decimal	Cue	
Marker 05	2:40.533	0:00.000	decimal	Track	
Marker 06	2:50.546	0:00.000	decimal	Track	
Marker 07	2:53.866	0:00.000	decimal	Track	
Marker 08	3:03.828	0:00.000	decimal	Cue	
Marker 09	3:07.586	0:00.000	decimal	Track	
Marker 11	3:12.415	0:00.000	decimal	Subclip	
Marker 10	3:13.866	0:00.000	decimal	Cue	
Marker 12	3:19.866	0:00.000	decimal	Track	
Marker 13	3:25.514	0:00.000	decimal	Cue	
Marker 15	3:33.053	0:00.000	decimal	Track	
Marker 16	3:37.156	0:00.000	decimal	Cue	
CD Track 10	3:42.440	0:00.000	decimal	Track	
Marker 31	3:52.564	0:00.000	decimal	Cue	
Marker 32	5:45.885	0:00.000	decimal	Cue	
