verse,ar,en,timestamps
33:56,إِنَّ اللَّهَ وَمَلَئِكَتَهُ يُصَلُّونَ عَلَى النَّبِىِّ,"Indeed, Allah confers blessing upon the Prophet, and His angels [ask Him to do so].",0:00.000
,يَأَيُّهَا الَّذِينَ ءَامَنُوا صَلُّوا عَلَيْهِ,"O you who have believed, ask [Allah to confer] blessing upon him",0:11.653
,صَلُّوا عَلَيْهِ وَسَلِّمُوا تَسْلِيمًا,to confer] blessing upon him and ask [Allah to grant him] peace.,0:20.840
,,,0:27.219
