Name	Start	Duration	Time Format	Type	Description
Marker 01	0:00.271	0:00.000	decimal	Cue	
CD Track 01	0:07.986	0:00.000	decimal	Track	
CD Track 02	0:10.746	0:00.000	decimal	Track	
CD Track 03	0:17.400	0:00.000	decimal	Track	
CD Track 04	0:19.093	0:00.000	decimal	Track	
CD Track 05	0:24.666	0:00.000	decimal	Track	
CD Track 06	0:28.093	0:00.000	decimal	Track	
Marker 04	0:33.550	0:00.000	decimal	Cue	
