verse,ar,en,timestamps
8:61,وَإِن جَنَحُوا لِلسَّلْمِ,"And if they incline to peace,",0:02.899
,فَٱجْنَحْ لَهَا,then incline to it [also],0:05.200
,وَتَوَكَّلْ عَلَى ٱللَّهِ ۚ,and rely upon Allah.,0:06.533
,إِنَّهُۥ هُوَ ٱلسَّمِيعُ ٱلْعَلِيمُ,"Indeed, it is He who is the Hearing, the Knowing.",0:09.906
8:62,وَإِن يُرِيدُوٓا أَن يَخْدَعُوكَ,But if they intend to deceive you -,0:14.042
,فَإِنَّ حَسْبَكَ ٱللَّهُ ۚ,then sufficient for you is Allah.,0:17.453
,هُوَ ٱلَّذِىٓ أَيَّدَكَ بِنَصْرِهِۦ وَبِٱلْمُؤْمِنِينَ,It is He who supported you with His help and with the believers,0:20.853
,,,0:26.565
