Name	Start	Duration	Time Format	Type	Description
Marker 01	0:00.373	0:00.000	decimal	Cue	
CD Track 01	0:02.960	0:00.000	decimal	Track	
Marker 02	0:09.311	0:00.000	decimal	Cue	
CD Track 02	0:15.453	0:00.000	decimal	Track	
CD Track 03	0:17.160	0:00.000	decimal	Track	
Marker 03	0:18.687	0:00.000	decimal	Cue	
CD Track 04	0:25.133	0:00.000	decimal	Track	
Marker 04	0:33.052	0:00.000	decimal	Cue	
CD Track 05	0:36.880	0:00.000	decimal	Track	
Marker 05	0:40.735	0:00.000	decimal	Cue	
