Name	Start	Duration	Time Format	Type	Description
Marker 01	0:00.262	0:00.000	decimal	Cue	
CD Track 03	0:06.253	0:00.000	decimal	Track	
CD Track 01	0:10.480	0:00.000	decimal	Track	
CD Track 02	0:18.653	0:00.000	decimal	Track	
Marker 02	0:25.103	0:00.000	decimal	Cue	
